Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
group19,com.github.codergate.dto.installation,RepositoriesDTO,setId,3,1,1,60,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,withId,4,1,1,65,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,getNodeId,3,1,0,70,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,setNodeId,3,1,1,75,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,withNodeId,4,1,1,80,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,getName,3,1,0,85,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,setName,3,1,1,90,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,withName,4,1,1,95,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,getFullName,3,1,0,100,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,setFullName,3,1,1,105,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,withFullName,4,1,1,110,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,getPrivate,3,1,0,115,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,setPrivate,3,1,1,120,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,withPrivate,4,1,1,125,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,getAdditionalProperties,3,1,0,130,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,setAdditionalProperty,3,1,2,135,0,,
group19,com.github.codergate.dto.installation,RepositoriesDTO,withAdditionalProperty,4,1,2,140,0,,
group19,com.github.codergate.dto.installation,Permissions,Permissions,2,1,0,39,0,,
group19,com.github.codergate.dto.installation,Permissions,Permissions,12,1,9,46,0,,
group19,com.github.codergate.dto.installation,Permissions,getChecks,3,1,0,72,0,,
group19,com.github.codergate.dto.installation,Permissions,setChecks,3,1,1,77,0,,
group19,com.github.codergate.dto.installation,Permissions,withChecks,4,1,1,82,0,,
group19,com.github.codergate.dto.installation,Permissions,getIssues,3,1,0,87,0,,
group19,com.github.codergate.dto.installation,Permissions,setIssues,3,1,1,92,0,,
group19,com.github.codergate.dto.installation,Permissions,withIssues,4,1,1,97,0,,
group19,com.github.codergate.dto.installation,Permissions,getActions,3,1,0,102,0,,
group19,com.github.codergate.dto.installation,Permissions,setActions,3,1,1,107,0,,
group19,com.github.codergate.dto.installation,Permissions,withActions,4,1,1,112,0,,
group19,com.github.codergate.dto.installation,Permissions,getContents,3,1,0,117,0,,
group19,com.github.codergate.dto.installation,Permissions,setContents,3,1,1,122,0,,
group19,com.github.codergate.dto.installation,Permissions,withContents,4,1,1,127,0,,
group19,com.github.codergate.dto.installation,Permissions,getMetadata,3,1,0,132,0,,
group19,com.github.codergate.dto.installation,Permissions,setMetadata,3,1,1,137,0,,
group19,com.github.codergate.dto.installation,Permissions,withMetadata,4,1,1,142,0,,
group19,com.github.codergate.dto.installation,Permissions,getWorkflows,3,1,0,147,0,,
group19,com.github.codergate.dto.installation,Permissions,setWorkflows,3,1,1,152,0,,
group19,com.github.codergate.dto.installation,Permissions,withWorkflows,4,1,1,157,0,,
group19,com.github.codergate.dto.installation,Permissions,getPullRequests,3,1,0,162,0,,
group19,com.github.codergate.dto.installation,Permissions,setPullRequests,3,1,1,167,0,,
group19,com.github.codergate.dto.installation,Permissions,withPullRequests,4,1,1,172,0,,
group19,com.github.codergate.dto.installation,Permissions,getSecurityEvents,3,1,0,177,0,,
group19,com.github.codergate.dto.installation,Permissions,setSecurityEvents,3,1,1,182,0,,
group19,com.github.codergate.dto.installation,Permissions,withSecurityEvents,4,1,1,187,0,,
group19,com.github.codergate.dto.installation,Permissions,getRepositoryHooks,3,1,0,192,0,,
group19,com.github.codergate.dto.installation,Permissions,setRepositoryHooks,3,1,1,197,0,,
group19,com.github.codergate.dto.installation,Permissions,withRepositoryHooks,4,1,1,202,0,,
group19,com.github.codergate.dto.installation,Permissions,getAdditionalProperties,3,1,0,207,0,,
group19,com.github.codergate.dto.installation,Permissions,setAdditionalProperty,3,1,2,212,0,,
group19,com.github.codergate.dto.installation,Permissions,withAdditionalProperty,4,1,2,217,0,,
group19,com.github.codergate.dto.controller,UserResponse,getUserName,3,1,0,8,0,,
group19,com.github.codergate.dto.controller,UserResponse,setUserName,3,1,1,12,0,,
group19,com.github.codergate.dto.controller,UserResponse,getAvatarUrl,3,1,0,16,0,,
group19,com.github.codergate.dto.controller,UserResponse,setAvatarUrl,3,1,1,20,0,,
group19,com.github.codergate.dto.controller,UserResponse,getEmail,3,1,0,24,0,,
group19,com.github.codergate.dto.controller,UserResponse,setEmail,3,1,1,28,0,,
group19,com.github.codergate.dto.controller,UserRequest,getUserId,3,1,0,7,0,,
group19,com.github.codergate.dto.controller,UserRequest,setUserId,3,1,1,11,0,,
group19,com.github.codergate.dto.controller,UserRequest,getUserName,3,1,0,15,0,,
group19,com.github.codergate.dto.controller,UserRequest,setUserName,3,1,1,19,0,,
group19,com.github.codergate.dto.controller,RepositoryResponse,getRepositoriesAddedDTO,3,1,0,12,0,,
group19,com.github.codergate.dto.controller,RepositoryResponse,setRepositoriesAddedDTO,3,1,1,16,0,,
group19,com.github.codergate.dto.controller,RepositoryResponse,getCommitsInformation,3,1,0,20,0,,
group19,com.github.codergate.dto.controller,RepositoryResponse,setCommitsInformation,3,1,1,24,0,,
group19,com.github.codergate.dto.controller,PullRequestRestRequest,getMessage,3,1,0,7,0,,
group19,com.github.codergate.dto.controller,PullRequestRestRequest,setMessage,3,1,1,11,0,,
group19,com.github.codergate.dto.controller,PullRequestRestRequest,getState,3,1,0,15,0,,
group19,com.github.codergate.dto.controller,PullRequestRestRequest,setState,3,1,1,19,0,,
group19,com.github.codergate.dto.push,CommitterDTO,CommitterDTO,2,1,0,35,0,,
group19,com.github.codergate.dto.push,CommitterDTO,CommitterDTO,6,1,3,42,0,,
group19,com.github.codergate.dto.push,CommitterDTO,getName,3,1,0,55,0,,
group19,com.github.codergate.dto.push,CommitterDTO,setName,3,1,1,60,0,,
group19,com.github.codergate.dto.push,CommitterDTO,getEmail,3,1,0,65,0,,
group19,com.github.codergate.dto.push,CommitterDTO,setEmail,3,1,1,70,0,,
group19,com.github.codergate.dto.push,CommitterDTO,getUsername,3,1,0,75,0,,
group19,com.github.codergate.dto.push,CommitterDTO,setUsername,3,1,1,80,0,,
group19,com.github.codergate.dto.push,CommitterDTO,getAdditionalProperties,3,1,0,85,0,,
group19,com.github.codergate.dto.push,CommitterDTO,setAdditionalProperty,3,1,2,90,0,,
group19,com.github.codergate.dto.push,PusherDTO,PusherDTO,2,1,0,32,0,,
group19,com.github.codergate.dto.push,PusherDTO,PusherDTO,5,1,2,39,0,,
group19,com.github.codergate.dto.push,PusherDTO,getName,3,1,0,50,0,,
group19,com.github.codergate.dto.push,PusherDTO,setName,3,1,1,55,0,,
group19,com.github.codergate.dto.push,PusherDTO,getEmail,3,1,0,60,0,,
group19,com.github.codergate.dto.push,PusherDTO,setEmail,3,1,1,65,0,,
group19,com.github.codergate.dto.push,PusherDTO,getAdditionalProperties,3,1,0,70,0,,
group19,com.github.codergate.dto.push,PusherDTO,setAdditionalProperty,3,1,2,75,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,PushEventPayloadDTO,2,1,0,32,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,PushEventPayloadDTO,5,1,2,39,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,getEvent,3,1,0,50,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,setEvent,3,1,1,55,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,getPayload,3,1,0,60,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,setPayload,3,1,1,65,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,getAdditionalProperties,3,1,0,70,0,,
group19,com.github.codergate.dto.push,PushEventPayloadDTO,setAdditionalProperty,3,1,2,75,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,HeadCommitDTO,2,1,0,60,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,HeadCommitDTO,14,1,11,67,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getId,3,1,0,96,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setId,3,1,1,101,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getTreeId,3,1,0,106,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setTreeId,3,1,1,111,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getDistinct,3,1,0,116,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setDistinct,3,1,1,121,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getMessage,3,1,0,126,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setMessage,3,1,1,131,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getTimestamp,3,1,0,136,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setTimestamp,3,1,1,141,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getUrl,3,1,0,146,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setUrl,3,1,1,151,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getAuthor,3,1,0,156,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setAuthor,3,1,1,161,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getCommitter,3,1,0,166,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setCommitter,3,1,1,171,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getAdded,3,1,0,176,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setAdded,3,1,1,181,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getRemoved,3,1,0,186,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setRemoved,3,1,1,191,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getModified,3,1,0,196,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setModified,3,1,1,201,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,getAdditionalProperties,3,1,0,206,0,,
group19,com.github.codergate.dto.push,HeadCommitDTO,setAdditionalProperty,3,1,2,211,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,PusherPayloadDTO,2,1,0,69,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,PusherPayloadDTO,17,1,14,76,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getRef,3,1,0,111,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setRef,3,1,1,116,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getBefore,3,1,0,121,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setBefore,3,1,1,126,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getAfter,3,1,0,131,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setAfter,3,1,1,136,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getRepository,3,1,0,141,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setRepository,3,1,1,146,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getPusher,3,1,0,151,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setPusher,3,1,1,156,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getSender,3,1,0,161,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setSender,3,1,1,166,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getInstallation,3,1,0,171,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setInstallation,3,1,1,176,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getCreated,3,1,0,181,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setCreated,3,1,1,186,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getDeleted,3,1,0,191,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setDeleted,3,1,1,196,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getForced,3,1,0,201,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setForced,3,1,1,206,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getBaseRef,3,1,0,211,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setBaseRef,3,1,1,216,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getCompare,3,1,0,221,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setCompare,3,1,1,226,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getCommits,3,1,0,231,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setCommits,3,1,1,236,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getHeadCommit,3,1,0,241,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setHeadCommit,3,1,1,246,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,getAdditionalProperties,3,1,0,251,0,,
group19,com.github.codergate.dto.push,PusherPayloadDTO,setAdditionalProperty,3,1,2,256,0,,
group19,com.github.codergate.dto.push,SenderDTO,SenderDTO,2,1,0,80,0,,
group19,com.github.codergate.dto.push,SenderDTO,SenderDTO,21,1,18,87,0,,
group19,com.github.codergate.dto.push,SenderDTO,getLogin,3,1,0,130,0,,
group19,com.github.codergate.dto.push,SenderDTO,setLogin,3,1,1,135,0,,
group19,com.github.codergate.dto.push,SenderDTO,getId,3,1,0,140,0,,
group19,com.github.codergate.dto.push,SenderDTO,setId,3,1,1,145,0,,
group19,com.github.codergate.dto.push,SenderDTO,getNodeId,3,1,0,150,0,,
group19,com.github.codergate.dto.push,SenderDTO,setNodeId,3,1,1,155,0,,
group19,com.github.codergate.dto.push,SenderDTO,getAvatarUrl,3,1,0,160,0,,
group19,com.github.codergate.dto.push,SenderDTO,setAvatarUrl,3,1,1,165,0,,
group19,com.github.codergate.dto.push,SenderDTO,getGravatarId,3,1,0,170,0,,
group19,com.github.codergate.dto.push,SenderDTO,setGravatarId,3,1,1,175,0,,
group19,com.github.codergate.dto.push,SenderDTO,getUrl,3,1,0,180,0,,
group19,com.github.codergate.dto.push,SenderDTO,setUrl,3,1,1,185,0,,
group19,com.github.codergate.dto.push,SenderDTO,getHtmlUrl,3,1,0,190,0,,
group19,com.github.codergate.dto.push,SenderDTO,setHtmlUrl,3,1,1,195,0,,
group19,com.github.codergate.dto.push,SenderDTO,getFollowersUrl,3,1,0,200,0,,
group19,com.github.codergate.dto.push,SenderDTO,setFollowersUrl,3,1,1,205,0,,
group19,com.github.codergate.dto.push,SenderDTO,getFollowingUrl,3,1,0,210,0,,
group19,com.github.codergate.dto.push,SenderDTO,setFollowingUrl,3,1,1,215,0,,
group19,com.github.codergate.dto.push,SenderDTO,getGistsUrl,3,1,0,220,0,,
group19,com.github.codergate.dto.push,SenderDTO,setGistsUrl,3,1,1,225,0,,
group19,com.github.codergate.dto.push,SenderDTO,getStarredUrl,3,1,0,230,0,,
group19,com.github.codergate.dto.push,SenderDTO,setStarredUrl,3,1,1,235,0,,
group19,com.github.codergate.dto.push,SenderDTO,getSubscriptionsUrl,3,1,0,240,0,,
group19,com.github.codergate.dto.push,SenderDTO,setSubscriptionsUrl,3,1,1,245,0,,
group19,com.github.codergate.dto.push,SenderDTO,getOrganizationsUrl,3,1,0,250,0,,
group19,com.github.codergate.dto.push,SenderDTO,setOrganizationsUrl,3,1,1,255,0,,
group19,com.github.codergate.dto.push,SenderDTO,getReposUrl,3,1,0,260,0,,
group19,com.github.codergate.dto.push,SenderDTO,setReposUrl,3,1,1,265,0,,
group19,com.github.codergate.dto.push,SenderDTO,getEventsUrl,3,1,0,270,0,,
group19,com.github.codergate.dto.push,SenderDTO,setEventsUrl,3,1,1,275,0,,
group19,com.github.codergate.dto.push,SenderDTO,getReceivedEventsUrl,3,1,0,280,0,,
group19,com.github.codergate.dto.push,SenderDTO,setReceivedEventsUrl,3,1,1,285,0,,
group19,com.github.codergate.dto.push,SenderDTO,getType,3,1,0,290,0,,
group19,com.github.codergate.dto.push,SenderDTO,setType,3,1,1,295,0,,
group19,com.github.codergate.dto.push,SenderDTO,getSiteAdmin,3,1,0,300,0,,
group19,com.github.codergate.dto.push,SenderDTO,setSiteAdmin,3,1,1,305,0,,
group19,com.github.codergate.dto.push,SenderDTO,getAdditionalProperties,3,1,0,310,0,,
group19,com.github.codergate.dto.push,SenderDTO,setAdditionalProperty,3,1,2,315,0,,
group19,com.github.codergate.dto.push,Author__1DTO,Author__1DTO,2,1,0,35,0,,
group19,com.github.codergate.dto.push,Author__1DTO,Author__1DTO,6,1,3,42,0,,
group19,com.github.codergate.dto.push,Author__1DTO,getName,3,1,0,55,0,,
group19,com.github.codergate.dto.push,Author__1DTO,setName,3,1,1,60,0,,
group19,com.github.codergate.dto.push,Author__1DTO,getEmail,3,1,0,65,0,,
group19,com.github.codergate.dto.push,Author__1DTO,setEmail,3,1,1,70,0,,
group19,com.github.codergate.dto.push,Author__1DTO,getUsername,3,1,0,75,0,,
group19,com.github.codergate.dto.push,Author__1DTO,setUsername,3,1,1,80,0,,
group19,com.github.codergate.dto.push,Author__1DTO,getAdditionalProperties,3,1,0,85,0,,
group19,com.github.codergate.dto.push,Author__1DTO,setAdditionalProperty,3,1,2,90,0,,
group19,com.github.codergate.dto.push,InstallationDTO,InstallationDTO,2,1,0,32,0,,
group19,com.github.codergate.dto.push,InstallationDTO,InstallationDTO,5,1,2,39,0,,
group19,com.github.codergate.dto.push,InstallationDTO,getId,3,1,0,50,0,,
group19,com.github.codergate.dto.push,InstallationDTO,setId,3,1,1,55,0,,
group19,com.github.codergate.dto.push,InstallationDTO,getNodeId,3,1,0,60,0,,
group19,com.github.codergate.dto.push,InstallationDTO,setNodeId,3,1,1,65,0,,
group19,com.github.codergate.dto.push,InstallationDTO,getAdditionalProperties,3,1,0,70,0,,
group19,com.github.codergate.dto.push,InstallationDTO,setAdditionalProperty,3,1,2,75,0,,
group19,com.github.codergate.dto.push,CommitDTO,CommitDTO,2,1,0,60,0,,
group19,com.github.codergate.dto.push,CommitDTO,CommitDTO,14,1,11,67,0,,
group19,com.github.codergate.dto.push,CommitDTO,getId,3,1,0,96,0,,
group19,com.github.codergate.dto.push,CommitDTO,setId,3,1,1,101,0,,
group19,com.github.codergate.dto.push,CommitDTO,getTreeId,3,1,0,106,0,,
group19,com.github.codergate.dto.push,CommitDTO,setTreeId,3,1,1,111,0,,
group19,com.github.codergate.dto.push,CommitDTO,getDistinct,3,1,0,116,0,,
group19,com.github.codergate.dto.push,CommitDTO,setDistinct,3,1,1,121,0,,
group19,com.github.codergate.dto.push,CommitDTO,getMessage,3,1,0,126,0,,
group19,com.github.codergate.dto.push,CommitDTO,setMessage,3,1,1,131,0,,
group19,com.github.codergate.dto.push,CommitDTO,getTimestamp,3,1,0,136,0,,
group19,com.github.codergate.dto.push,CommitDTO,setTimestamp,3,1,1,141,0,,
group19,com.github.codergate.dto.push,CommitDTO,getUrl,3,1,0,146,0,,
group19,com.github.codergate.dto.push,CommitDTO,setUrl,3,1,1,151,0,,
group19,com.github.codergate.dto.push,CommitDTO,getAuthor,3,1,0,156,0,,
group19,com.github.codergate.dto.push,CommitDTO,setAuthor,3,1,1,161,0,,
group19,com.github.codergate.dto.push,CommitDTO,getCommitter,3,1,0,166,0,,
group19,com.github.codergate.dto.push,CommitDTO,setCommitter,3,1,1,171,0,,
group19,com.github.codergate.dto.push,CommitDTO,getAdded,3,1,0,176,0,,
group19,com.github.codergate.dto.push,CommitDTO,setAdded,3,1,1,181,0,,
group19,com.github.codergate.dto.push,CommitDTO,getRemoved,3,1,0,186,0,,
group19,com.github.codergate.dto.push,CommitDTO,setRemoved,3,1,1,191,0,,
group19,com.github.codergate.dto.push,CommitDTO,getModified,3,1,0,196,0,,
group19,com.github.codergate.dto.push,CommitDTO,setModified,3,1,1,201,0,,
group19,com.github.codergate.dto.push,CommitDTO,getAdditionalProperties,3,1,0,206,0,,
group19,com.github.codergate.dto.push,CommitDTO,setAdditionalProperty,3,1,2,211,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,Committer__1DTO,2,1,0,35,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,Committer__1DTO,6,1,3,42,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,getName,3,1,0,55,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,setName,3,1,1,60,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,getEmail,3,1,0,65,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,setEmail,3,1,1,70,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,getUsername,3,1,0,75,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,setUsername,3,1,1,80,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,getAdditionalProperties,3,1,0,85,0,,
group19,com.github.codergate.dto.push,Committer__1DTO,setAdditionalProperty,3,1,2,90,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,RepositoryDTO,4,1,2,112,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,RepositoryDTO,2,1,0,275,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,RepositoryDTO,84,1,81,282,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getId,3,1,0,451,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setId,3,1,1,456,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getNodeId,3,1,0,461,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setNodeId,3,1,1,466,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getName,3,1,0,471,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setName,3,1,1,476,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getFullName,3,1,0,481,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setFullName,3,1,1,486,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getPrivate,3,1,0,491,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setPrivate,3,1,1,496,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getOwner,3,1,0,501,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setOwner,3,1,1,506,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHtmlUrl,3,1,0,511,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHtmlUrl,3,1,1,516,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getDescription,3,1,0,521,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setDescription,3,1,1,526,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getFork,3,1,0,531,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setFork,3,1,1,536,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getUrl,3,1,0,541,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setUrl,3,1,1,546,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getForksUrl,3,1,0,551,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setForksUrl,3,1,1,556,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getKeysUrl,3,1,0,561,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setKeysUrl,3,1,1,566,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getCollaboratorsUrl,3,1,0,571,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setCollaboratorsUrl,3,1,1,576,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getTeamsUrl,3,1,0,581,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setTeamsUrl,3,1,1,586,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getHooksUrl,3,1,0,591,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setHooksUrl,3,1,1,596,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getIssueEventsUrl,3,1,0,601,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setIssueEventsUrl,3,1,1,606,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getEventsUrl,3,1,0,611,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setEventsUrl,3,1,1,616,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getAssigneesUrl,3,1,0,621,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setAssigneesUrl,3,1,1,626,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getBranchesUrl,3,1,0,631,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setBranchesUrl,3,1,1,636,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getTagsUrl,3,1,0,641,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setTagsUrl,3,1,1,646,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getBlobsUrl,3,1,0,651,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setBlobsUrl,3,1,1,656,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getGitTagsUrl,3,1,0,661,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setGitTagsUrl,3,1,1,666,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getGitRefsUrl,3,1,0,671,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setGitRefsUrl,3,1,1,676,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getTreesUrl,3,1,0,681,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setTreesUrl,3,1,1,686,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getStatusesUrl,3,1,0,691,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setStatusesUrl,3,1,1,696,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getLanguagesUrl,3,1,0,701,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setLanguagesUrl,3,1,1,706,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getStargazersUrl,3,1,0,711,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setStargazersUrl,3,1,1,716,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getContributorsUrl,3,1,0,721,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setContributorsUrl,3,1,1,726,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getSubscribersUrl,3,1,0,731,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setSubscribersUrl,3,1,1,736,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getSubscriptionUrl,3,1,0,741,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setSubscriptionUrl,3,1,1,746,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getCommitsUrl,3,1,0,751,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setCommitsUrl,3,1,1,756,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getGitCommitsUrl,3,1,0,761,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setGitCommitsUrl,3,1,1,766,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getCommentsUrl,3,1,0,771,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setCommentsUrl,3,1,1,776,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getIssueCommentUrl,3,1,0,781,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setIssueCommentUrl,3,1,1,786,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getContentsUrl,3,1,0,791,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setContentsUrl,3,1,1,796,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,getCompareUrl,3,1,0,801,0,,
group19,com.github.codergate.dto.push,RepositoryDTO,setCompareUrl,3,1,1,806,0,,
